1:A1,1:A2,22:A1,22:A2,43:A1,43:A2,64:A1,64:A2,85:A1,85:A2,106:A1,106:A2,127:A1,127:A2,148:A1,148:A2,169:A1,169:A2,190:A1,190:A2,211:A1,211:A2,232:A1,232:A2,253:A1,253:A2,274:A1,274:A2,295:A1,295:A2,316:A1,316:A2,337:A1,337:A2,358:A1,358:A2,379:A1,379:A2,400:A1,400:A2,421:A1,421:A2
7.182129e-09,-1.9280686e-09,1.1260707e-08,-2.59216e-09,9.715846e-09,-5.04473e-09,7.3928077e-09,-3.6106378e-09,7.3964586e-09,-1.2573219e-10,8.930451e-09,-1.8826542e-10,7.742036e-09,3.184825e-09,1.047012e-08,6.5672796e-09,1.07733635e-08,8.263262e-09,1.2305867e-08,1.5083462e-08,2.5940562e-08,3.2772434e-08,2.2976737e-08,4.427999e-08,3.8569613e-08,4.83824e-08,3.2524042e-08,4.3651664e-08,2.3397767e-08,3.615099e-08,-2.5084774e-09,3.1137972e-08,-2.6523894e-08,3.2513697e-08,-4.7367095e-08,5.516342e-08,-4.9737892e-08,5.887775e-08,-2.019922e-08,9.5412936e-08,1.38086715e-08,8.4932275e-08
3.467521e-10,1.4636279e-09,-1.723769e-09,2.6878508e-09,2.2868267e-09,3.975514e-09,4.9589732e-09,2.002209e-09,6.7315247e-09,-1.3612499e-10,7.0488655e-09,-3.0457842e-10,8.825342e-09,-3.6768226e-09,4.8159037e-09,-4.5820565e-09,7.3100868e-09,-3.1235905e-09,3.3270078e-09,-8.187955e-09,-1.8896618e-09,-5.079768e-09,-7.80542e-09,-3.0672673e-09,-2.365688e-09,1.2400808e-08,3.4863858e-09,1.6945705e-08,1.6644087e-08,1.9947192e-08,1.27603785e-08,2.0450608e-08,5.1994156e-09,2.2072987e-08,-7.3582265e-09,2.0971274e-08,-2.5367422e-08,2.984774e-08,-3.1818228e-08,3.5840365e-08,-5.946762e-08,2.288723e-08
9.531008e-10,8.982642e-10,4.174834e-09,-2.9225442e-10,3.2161565e-09,-1.646831e-09,3.6482213e-09,-1.9535111e-09,4.4835358e-09,-3.3200778e-09,3.7438093e-09,-5.9903735e-09,3.389736e-09,-6.27698e-09,4.7974456e-09,-9.866445e-09,2.2611654e-10,-1.4664273e-08,-2.3295808e-09,-1.5935163e-08,-1.4255664e-08,-2.7074066e-08,-1.2640219e-08,-3.013694e-08,-2.4826736e-08,-2.881571e-08,-1.655031e-08,-2.2501963e-08,-1.4115056e-08,-6.808143e-09,1.0662465e-08,-4.23535e-09,2.7120066e-08,1.1581506e-09,3.4467575e-08,-1.5057777e-08,2.2638154e-08,-1.9678083e-08,-1.7840984e-08,-5.2385808e-08,-6.681519e-08,-4.3481826e-08
1.5378477e-08,-1.8401408e-08,1.199092e-08,-1.7963773e-08,9.257252e-09,-1.7247224e-08,6.386802e-09,-1.6363552e-08,2.8857268e-09,-1.4820195e-08,2.179521e-09,-1.2951027e-08,-1.0271338e-09,-1.3179812e-08,-1.975241e-09,-1.1595316e-08,-4.452458e-09,-1.1229001e-08,-3.5009127e-09,-1.034647e-08,-1.827863e-09,-1.38253275e-08,-4.936197e-09,-1.4165643e-08,-8.332134e-09,-2.2588498e-08,-1.1307161e-08,-1.8862062e-08,-1.2850631e-08,-1.4467042e-08,-9.38273e-10,-1.0353861e-08,1.0662827e-08,-1.22001955e-08,2.1674369e-08,-2.425884e-08,2.747592e-08,-4.1830376e-08,1.224838e-08,-6.093199e-08,-4.832487e-12,-4.8285248e-08
1.42436924e-08,-1.5742014e-08,7.822333e-09,-1.4744346e-08,5.553664e-09,-1.3235197e-08,2.1161788e-09,-1.26976705e-08,2.9874037e-10,-1.1716173e-08,-3.2828358e-09,-9.574571e-09,-3.7129781e-09,-8.2569755e-09,-7.748315e-09,-5.622162e-09,-6.4277943e-09,-2.1365996e-09,-7.749059e-09,-5.550392e-10,-1.0615209e-09,1.14e-08,4.6440576e-09,1.5511615e-08,1.1633642e-08,1.7977655e-08,4.635855e-09,1.6505872e-08,1.1010231e-08,-1.2170204e-09,-8.259349e-09,-1.3106365e-09,-1.0412073e-08,-1.2332301e-08,-9.0297725e-09,-1.2224919e-09,1.6421273e-09,3.5685663e-10,3.1407353e-08,1.8234077e-08,5.976876e-08,1.1240041e-09
-8.5552125e-09,4.252509e-09,-3.017916e-09,3.2267906e-09,-5.309841e-09,1.0763971e-09,-5.2563243e-09,1.1594621e-09,-6.8160633e-09,1.3827122e-09,-7.917153e-09,-7.068375e-10,-1.1270436e-08,1.6149716e-09,-1.0355003e-08,1.8436405e-09,-1.26227215e-08,2.442066e-09,-1.15136665e-08,6.1501852e-09,-7.7347595e-09,1.2325175e-08,-9.496753e-09,1.8153937e-08,5.8354727e-10,1.9814426e-08,1.2334328e-08,1.5541962e-08,6.7668964e-09,9.995871e-09,6.061885e-09,1.7212625e-09,-5.323943e-09,6.6347644e-10,-1.5220076e-08,1.16622125e-08,-1.0306842e-08,2.2437206e-08,1.7366492e-08,5.0498414e-08,5.5535963e-08,4.5560682e-08
-1.946695e-08,2.6347005e-09,-2.2644246e-08,2.629468e-09,-1.683023e-08,3.3681595e-09,-1.5975031e-08,9.884161e-10,-1.4647399e-08,-1.3887094e-09,-1.3547567e-08,6.138335e-10,-1.0307673e-08,-2.6041982e-09,-9.396756e-09,-2.8916936e-09,-6.9266175e-09,-3.4874166e-09,-5.090652e-09,-7.6462365e-09,-1.24315305e-08,-1.2218158e-08,-5.618202e-09,-1.4976207e-08,-1.0078967e-08,-1.2031195e-08,-4.79471e-09,-1.632635e-08,1.9340032e-09,-3.2948266e-09,1.02750715e-08,-6.0660335e-09,1.221521e-08,3.416377e-09,1.6016886e-08,-2.0997386e-09,1.582279e-08,3.525915e-09,1.0997608e-09,-6.1820526e-09,8.147428e-09,1.3461069e-08
-2.3035538e-08,-1.34095846e-08,-1.8251129e-08,-1.2746119e-08,-2.0375909e-08,-1.2555089e-08,-1.6482492e-08,-1.0769076e-08,-1.3032693e-08,-8.505158e-09,-8.444616e-09,-1.1962745e-08,-6.4243153e-09,-1.1412334e-08,-4.3206683e-09,-1.4347957e-08,-2.1844218e-09,-1.6498083e-08,-4.039006e-09,-1.831499e-08,1.2428664e-09,-2.6593684e-08,-4.8627284e-09,-3.462962e-08,-3.6437433e-09,-3.4904886e-08,-9.53025e-09,-2.9333135e-08,-6.540127e-09,-2.4698247e-08,6.264225e-09,-1.5293889e-08,2.1402784e-08,-1.1840814e-08,3.759299e-08,-1.8846798e-08,3.6016967e-08,-2.5786045e-08,2.0311315e-08,-5.2662966e-08,-2.6499086e-08,-5.5182706e-08
-5.5625797e-09,-9.984508e-09,-8.60031e-09,-1.0102352e-08,-7.719429e-09,-9.870947e-09,-1.001473e-08,-8.38138e-09,-9.724992e-09,-8.097967e-09,-9.4660075e-09,-5.1336086e-09,-8.081745e-09,-5.409542e-09,-5.870478e-09,-3.6452168e-09,-5.4551084e-09,-4.599472e-09,-3.2026575e-09,-3.461849e-09,-4.226022e-10,-1.5447478e-09,7.346077e-09,-4.979913e-09,4.8701754e-09,-1.4610837e-08,6.476293e-09,-1.139463e-08,6.65383e-09,-1.4564467e-08,1.7093087e-09,-1.0258621e-08,1.1794678e-08,-1.2830097e-08,1.1893476e-08,-1.4473794e-08,1.5548487e-08,-2.1305315e-08,2.8205024e-08,-1.909193e-08,1.2297999e-08,-3.31068e-08
4.23888e-09,8.380703e-09,2.627633e-09,8.946204e-09,1.4016623e-09,9.57349e-09,1.3125728e-09,7.4083686e-09,-3.1269733e-09,6.5800925e-09,-6.1733196e-09,7.378088e-09,-8.8201375e-09,8.532014e-09,-1.1290799e-08,1.0001601e-08,-1.12874865e-08,1.3714135e-08,-7.831936e-09,1.6141245e-08,-4.28108e-09,1.8288866e-08,4.1597834e-10,2.8337462e-08,1.0970263e-08,2.6894188e-08,1.1909261e-08,1.6352127e-08,1.5112875e-08,2.1715243e-09,9.64887e-09,-1.0420525e-08,-6.483224e-09,-1.8990724e-08,-1.4621329e-08,-1.1252877e-08,-1.1836181e-08,-4.459924e-09,-1.4879061e-09,2.1179279e-08,5.102291e-08,1.9269555e-08
3.6613115e-09,1.2363974e-08,6.0576992e-09,1.1154647e-08,4.566919e-09,9.198725e-09,2.7594687e-09,9.241722e-09,3.016047e-09,9.8797415e-09,2.648405e-09,6.6930244e-09,-2.3297572e-10,7.2790574e-09,1.2689316e-10,7.230552e-09,-1.6956736e-09,6.206974e-09,-4.1099093e-09,6.62233e-09,-8.13761e-09,1.2663845e-08,-6.1042873e-09,1.3438351e-08,-9.902902e-10,1.4690548e-08,1.3819843e-08,1.0197495e-08,9.017622e-09,1.8900392e-09,7.583554e-09,-9.307333e-09,-4.3624033e-09,-1.9360858e-08,-1.4830995e-08,-1.9474246e-08,-1.5504268e-08,-1.9435346e-08,-1.8894887e-08,-1.7750732e-08,1.1339774e-08,6.2734347e-09
2.1079145e-09,-6.6230648e-09,1.5979951e-09,-5.483261e-09,4.8990505e-09,-4.9708557e-09,7.3685524e-09,-5.0744084e-09,9.029326e-09,-7.0403443e-09,9.598139e-09,-5.549504e-09,1.2602713e-08,-8.176656e-09,9.809545e-09,-9.826239e-09,1.12126495e-08,-1.0179804e-08,7.0616455e-09,-1.4330952e-08,5.9504712e-09,-1.8456438e-08,-6.7070055e-10,-2.7154595e-08,-7.625698e-09,-2.2232227e-08,-1.3366908e-08,-2.2013833e-08,-8.917756e-09,-1.5891802e-08,-4.1319876e-09,-1.0846029e-08,7.895476e-09,-9.760231e-09,1.0378157e-08,-2.2869923e-08,-1.2036854e-09,-3.1188026e-08,-2.0299874e-08,-5.5784945e-08,-8.250845e-08,-6.678445e-08
1.074863e-08,-9.930357e-09,8.444973e-09,-9.63403e-09,6.4330354e-09,-7.4124222e-09,6.0570233e-09,-6.5110126e-09,6.3925985e-09,-3.566057e-09,8.4704235e-09,-3.853287e-09,9.649285e-09,-2.9145888e-09,1.2282517e-08,-4.7132436e-09,1.0757392e-08,-7.478903e-09,1.02950635e-08,-7.5779445e-09,1.1332661e-08,-1.5619403e-08,6.1076246e-09,-2.0582648e-08,-6.8782724e-10,-2.209579e-08,-1.748881e-08,-1.5195212e-08,-1.6700158e-08,2.7834324e-09,-1.052914e-08,6.7599033e-09,-4.2041157e-09,1.8400913e-08,7.520752e-09,4.6459103e-09,-9.651094e-09,-4.0018087e-09,-2.412934e-08,-1.5386389e-08,-8.1489695e-08,-3.7605428e-08
6.173571e-09,1.0747023e-08,9.844039e-09,9.599692e-09,9.182618e-09,7.522121e-09,9.576061e-09,7.929899e-09,8.622869e-09,6.4798136e-09,7.824585e-09,7.022353e-09,5.2993485e-09,7.628956e-09,5.9866037e-09,1.1609156e-08,7.4136617e-09,1.3918322e-08,1.2610208e-08,1.7072626e-08,9.678306e-09,2.001906e-08,1.1494258e-08,3.038085e-08,7.0688952e-09,2.6424736e-08,8.606663e-09,3.163873e-08,2.232373e-10,3.241611e-08,-1.2948655e-08,3.7605993e-08,-1.7552154e-08,4.245523e-08,-3.200667e-08,5.8309528e-08,-2.3265404e-08,6.4416824e-08,-2.2526319e-08,7.742369e-08,1.3349732e-08,8.858495e-08
1.2383804e-08,1.3072782e-08,9.302718e-09,1.51877e-08,1.2231876e-08,1.5339378e-08,1.14717125e-08,1.37686085e-08,1.1380986e-08,1.4196018e-08,1.0355433e-08,1.44499e-08,1.09421885e-08,1.4996278e-08,8.934968e-09,1.4747231e-08,7.854646e-09,1.676532e-08,6.130704e-09,1.816047e-08,7.927207e-09,3.1164603e-08,9.737928e-09,4.051785e-08,1.4918779e-08,5.0668028e-08,1.8763364e-08,5.3873226e-08,7.715948e-09,3.4744854e-08,-3.654008e-09,4.532098e-08,-2.7767783e-08,3.849925e-08,-3.5305305e-08,6.808664e-08,-1.7356058e-08,8.974946e-08,6.7122112e-09,1.1531018e-07,7.709568e-08,1.3647157e-07
3.902534e-09,1.1037271e-08,1.0015564e-08,7.566498e-09,9.094017e-09,7.958372e-09,1.1307181e-08,7.8571905e-09,1.1687946e-08,7.537088e-09,1.1461572e-08,7.3010527e-09,1.1725797e-08,8.037699e-09,1.1399646e-08,7.921641e-09,1.22183765e-08,8.585674e-09,1.1610737e-08,8.116433e-09,1.0778203e-08,8.82681e-09,4.764505e-09,5.9634213e-09,-2.619625e-09,7.933814e-09,-4.9348867e-09,5.6227183e-09,-8.1779765e-09,1.5678692e-08,-1.1672918e-08,1.7093692e-08,-7.159228e-09,2.6914423e-08,-1.8613264e-09,2.9398523e-08,3.0458425e-09,3.763524e-08,3.0628303e-08,4.2345196e-08,4.079724e-08,4.018552e-08
6.1008936e-09,1.049678e-09,-1.0126123e-09,5.5906315e-09,4.4597073e-12,5.7395377e-09,-9.666383e-10,7.620423e-09,1.2068231e-09,8.1543625e-09,3.8001864e-09,7.551593e-09,4.8428976e-09,5.277267e-09,6.5232575e-09,3.7347783e-09,6.670562e-09,-6.061164e-10,4.296766e-09,-4.527334e-09,-1.7309445e-09,-1.9946894e-08,-1.3413594e-08,-3.3276898e-08,-2.0299055e-08,-3.5696296e-08,-3.9351676e-08,-3.605806e-08,-3.2594976e-08,-1.2846484e-08,-1.7253429e-08,-2.1977424e-08,3.2296996e-09,-6.1931664e-09,2.7371136e-08,-3.0831124e-08,2.2457646e-08,-4.1651376e-08,9.975086e-09,-5.9923075e-08,-4.0856207e-08,-7.834578e-08
-1.4699309e-08,1.9217625e-08,-6.510516e-09,1.4895297e-08,-5.4801994e-09,1.3634908e-08,-3.1750942e-09,1.0504919e-08,-2.6450548e-09,8.2049745e-09,-3.1739347e-09,6.003873e-09,-1.5433261e-09,3.5414198e-09,-3.5092127e-09,-4.843605e-10,-4.6460604e-09,-3.6336425e-09,-9.585584e-09,-7.696595e-09,-2.0572262e-08,-1.8606734e-08,-2.3652225e-08,-2.207354e-08,-2.8806978e-08,-2.5473078e-08,-2.706822e-08,-2.5125912e-08,-1.797621e-08,-2.691566e-08,-9.380246e-09,-1.970555e-08,4.016869e-09,-2.643023e-08,7.1892057e-09,-3.5020676e-08,3.1444398e-09,-5.489241e-08,-2.6352605e-08,-7.723037e-08,-5.9823414e-08,-7.9236806e-08
-4.223924e-09,-1.5072937e-09,-8.86158e-09,1.2932156e-09,-7.728623e-09,2.0719801e-09,-7.141765e-09,2.414623e-09,-6.904593e-09,1.7892463e-09,-5.9649765e-09,7.863255e-10,-8.604195e-09,-4.9011534e-10,-8.4700895e-09,-2.460138e-10,-1.1212044e-08,-8.42927e-10,-1.17317365e-08,-2.4535166e-10,-1.5440936e-08,5.119938e-09,-9.350145e-09,1.3141835e-08,-2.9290914e-09,1.0638804e-08,2.3951754e-08,1.4594e-08,1.7435662e-08,-1.3541853e-08,1.6411997e-08,-1.4056336e-08,1.0245832e-09,-4.2509072e-08,-2.4298696e-08,-3.0997946e-08,-2.5630632e-08,-2.7344957e-08,-3.1201555e-08,-1.4615237e-08,-9.850642e-09,-4.20372e-09
-8.236958e-09,-1.4697951e-08,-5.9901764e-09,-1.5975788e-08,-7.631435e-09,-1.7151951e-08,-1.0365301e-08,-1.6129729e-08,-1.1683593e-08,-1.446809e-08,-1.4650998e-08,-1.1694473e-08,-1.3520305e-08,-7.1723045e-09,-1.2941262e-08,-3.673864e-09,-9.551132e-09,1.2199307e-09,-2.624107e-09,6.05383e-09,1.1000499e-08,1.5107508e-08,2.54596e-08,2.2230358e-08,3.8596813e-08,1.8846201e-08,3.6157203e-08,1.0159114e-08,4.1126363e-08,-3.3116667e-09,2.331382e-08,-1.9403409e-08,4.3265028e-10,-2.557818e-08,-1.4045468e-08,-2.1385787e-08,-2.4103342e-08,-1.3004476e-08,-4.0460293e-09,8.285087e-09,3.9435935e-08,1.4510086e-08
-5.2442797e-09,-2.5310587e-08,-1.1176863e-08,-2.4766576e-08,-1.4648417e-08,-2.163688e-08,-1.669105e-08,-2.002137e-08,-1.8185593e-08,-1.6553088e-08,-1.6732418e-08,-1.3662008e-08,-1.6257987e-08,-1.1750076e-08,-1.3610936e-08,-7.707073e-09,-9.664997e-09,-4.7023496e-09,-1.4298239e-09,-1.754961e-10,2.3351836e-08,6.908971e-09,3.0788293e-08,-3.3195175e-09,4.0106553e-08,-8.902484e-09,2.6752064e-08,-2.5649513e-08,1.9906512e-08,-1.316175e-08,1.4507884e-08,-2.6693648e-08,1.6963089e-08,-8.171424e-09,2.7890458e-08,-2.4943956e-08,2.9270645e-08,-2.5215614e-08,3.2226456e-08,-3.380523e-08,1.6699753e-08,-4.133729e-08
-2.1187807e-08,-6.74584e-09,-1.7418287e-08,-6.351033e-09,-1.4379855e-08,-8.4709395e-09,-1.2775725e-08,-8.845553e-09,-1.1335904e-08,-1.0609602e-08,-1.1326761e-08,-1.1108714e-08,-9.432515e-09,-1.0598451e-08,-7.642259e-09,-1.2442048e-08,-5.1013687e-09,-1.243387e-08,-4.8671613e-09,-1.6690834e-08,-4.9810427e-09,-1.853072e-08,-7.3387313e-10,-3.2089215e-08,-5.280089e-09,-2.9541212e-08,1.2458823e-09,-3.357046e-08,-7.661666e-10,-2.2350926e-08,1.4659581e-08,-1.2871155e-08,3.2710485e-08,-7.4184787e-09,5.0312188e-08,-1.16713e-08,4.891409e-08,-1.9567212e-08,3.4542033e-08,-4.2411727e-08,-2.1961796e-08,-5.2163188e-08
-1.1065337e-08,-1.2743616e-09,-1.0288949e-08,-1.8263455e-09,-9.110891e-09,-1.0354302e-09,-6.773645e-09,-1.7588119e-09,-3.5816412e-09,-2.79082e-09,-1.4590883e-09,-5.4344786e-09,-2.7067193e-10,-9.4666355e-09,-2.0626898e-09,-1.2835092e-08,-5.601824e-09,-1.765613e-08,-1.17605286e-08,-1.949692e-08,-2.5805026e-08,-2.9324278e-08,-3.0228485e-08,-1.8318142e-08,-2.8491275e-08,-1.1905738e-08,-1.4450917e-08,7.472169e-09,7.1954998e-09,4.3353796e-10,2.0772719e-08,1.4570674e-08,2.7513144e-08,1.9880317e-09,1.6463417e-08,1.2303038e-08,1.6577317e-08,9.818483e-09,-7.1523465e-10,1.4398925e-08,1.8588934e-09,1.6273757e-08
1.0983584e-08,-2.0152566e-09,1.0563769e-08,-2.2430993e-09,9.25964e-09,-3.2189256e-09,7.335189e-09,-3.9396943e-09,4.243999e-09,-3.9857606e-09,3.5375294e-09,-4.1203623e-09,-4.873646e-10,-4.6177084e-09,-6.436444e-10,-3.3957988e-09,-4.09327e-09,-3.646368e-09,-5.0549063e-09,-2.3180837e-09,-1.6373354e-08,7.992931e-10,-2.2070202e-08,2.2621593e-08,-1.7339355e-08,1.8716456e-08,-9.969183e-09,3.636441e-08,-2.813015e-09,2.6806106e-08,-7.3748696e-09,2.4250994e-08,-1.1805624e-08,1.4744234e-08,-2.4301398e-08,2.1965414e-08,-1.6621831e-08,2.8386026e-08,-2.4733782e-09,4.879047e-08,5.6694148e-08,6.8373986e-08
3.433489e-08,-8.439956e-09,2.864662e-08,-7.741609e-09,2.3810289e-08,-6.791882e-09,1.9181224e-08,-5.919652e-09,1.46837085e-08,-5.588303e-09,7.567996e-09,-3.966852e-09,4.4739465e-09,-3.6396525e-10,-6.6169015e-10,8.132338e-10,-3.954556e-09,5.2431717e-09,-4.156857e-09,9.427634e-09,3.6543117e-09,2.0091255e-08,5.4980624e-09,1.578864e-08,-2.1554563e-09,2.4816808e-08,-1.6200978e-08,1.02731725e-08,-3.105271e-08,1.9952102e-08,-3.7812082e-08,1.4729558e-08,-4.0404526e-08,2.9145436e-08,-1.4182599e-08,2.623989e-08,-1.973166e-09,3.087511e-08,3.283412e-08,2.9349907e-08,5.2347627e-08,2.1365148e-08
2.4576348e-08,-7.13563e-09,2.3210294e-08,-7.3464586e-09,2.1126546e-08,-7.513772e-09,1.8019634e-08,-7.1786728e-09,1.4273472e-08,-5.780394e-09,1.2155304e-08,-4.115675e-09,7.697893e-09,-3.527239e-09,4.9356026e-09,2.906745e-10,5.3888267e-09,2.564968e-09,2.258188e-09,5.37435e-10,7.790863e-09,6.7568475e-09,-3.157451e-09,-1.03274e-08,-1.2282419e-08,-3.7761856e-09,-2.30801e-08,-1.5777594e-08,-3.772127e-08,2.5775517e-09,-2.5994678e-08,5.8106675e-09,-1.5742803e-08,2.2547598e-08,6.7381007e-09,1.8386112e-08,1.9002783e-08,1.802338e-08,3.4272762e-08,7.45091e-09,1.3269497e-09,-7.0202515e-09
-4.2758557e-09,1.84893e-09,-2.1528632e-09,1.8024032e-09,-4.3405501e-10,1.5599272e-09,1.6804925e-09,1.327253e-09,5.2451936e-09,1.124954e-09,7.760082e-09,-1.0246696e-09,1.1694137e-08,-2.2396853e-09,1.3015402e-08,-7.366944e-09,1.1394163e-08,-1.153331e-08,7.2660225e-09,-1.4020047e-08,-2.9512295e-09,-2.5438545e-08,-8.688428e-09,-2.1879847e-08,-1.1239479e-08,-2.0967674e-08,-1.1496742e-08,-1.952183e-09,6.6523267e-09,3.8385917e-09,5.7993774e-09,1.6101433e-08,1.866793e-08,1.44126755e-08,5.7818172e-09,2.1010042e-08,-2.5162246e-09,1.8553674e-08,-2.9925452e-08,1.838764e-08,-4.0817135e-08,2.2520014e-08
-1.647159e-08,1.1746193e-08,-1.4806583e-08,1.2273073e-08,-1.0997707e-08,1.3446181e-08,-4.920894e-09,1.3237219e-08,-6.0826966e-10,1.05425935e-08,4.0367176e-09,9.402779e-09,6.7207577e-09,5.3210174e-09,9.536681e-09,4.0055093e-09,1.0324957e-08,8.541975e-10,1.3257925e-08,9.476062e-10,3.4446876e-09,-7.2493207e-09,8.160714e-09,1.4918214e-08,1.6184527e-08,8.285263e-09,2.2861688e-08,2.8605218e-08,3.2466648e-08,1.397508e-08,2.2910752e-08,2.1709946e-08,9.143571e-09,1.164588e-08,-1.9587803e-08,1.823852e-08,-2.9507607e-08,2.3257233e-08,-6.299013e-08,2.803946e-08,-4.4119673e-08,4.7649426e-08
-6.9982113e-09,2.037216e-08,-1.5538482e-09,1.962308e-08,4.3919637e-10,1.6843387e-08,1.5655724e-10,1.5979108e-08,1.2788041e-10,1.7604167e-08,1.9142037e-09,1.7888294e-08,1.9791624e-09,2.0939195e-08,6.847863e-09,2.359484e-08,9.110432e-09,2.6254222e-08,1.5909007e-08,2.9026543e-08,2.569059e-08,4.1327098e-08,3.586766e-08,3.5767606e-08,3.194149e-08,3.4584332e-08,4.1289677e-08,1.8384716e-08,1.3786028e-08,9.546115e-09,8.468977e-09,9.065989e-10,-1.5216136e-08,-1.6843297e-09,-2.276668e-08,-4.0522902e-10,-3.4637637e-08,1.4950384e-09,-1.8025716e-08,6.9888677e-09,-3.058818e-08,6.6230477e-10
9.686549e-09,7.907021e-09,7.026244e-09,8.100786e-09,5.227145e-09,1.09073115e-08,5.1371596e-09,1.23464945e-08,4.3924517e-09,1.3638885e-08,1.9455775e-09,1.7079408e-08,4.29763e-09,2.034978e-08,2.2619444e-09,2.3393431e-08,9.266033e-09,2.982741e-08,1.3826656e-08,3.0323836e-08,3.20656e-08,3.3970576e-08,3.229502e-08,1.2345321e-08,2.957454e-08,1.4104386e-08,1.057073e-08,-1.3188299e-08,-5.8817845e-10,-8.153467e-09,-9.6918065e-09,-2.5031333e-08,-1.9905766e-08,-2.2535927e-08,-1.4181524e-09,-2.9878983e-08,-1.2031217e-08,-3.1664435e-08,9.424544e-09,-3.122449e-08,-7.176431e-09,-5.0614187e-08
-3.7441437e-09,1.0135235e-08,-3.4232037e-09,1.13236664e-08,-4.0556372e-10,9.698894e-09,-5.2526417e-10,9.444448e-09,1.2471792e-09,8.9229e-09,2.6745066e-09,7.3644775e-09,2.830957e-09,5.9863527e-09,5.211229e-09,4.384143e-09,4.1997503e-09,-5.1766985e-10,5.7692345e-10,-2.595538e-09,9.380529e-11,-9.294163e-09,-1.0946033e-08,-1.6807173e-08,-5.540238e-09,-2.7876931e-08,-2.1262547e-08,-2.8580327e-08,-1.1582806e-08,-2.6512165e-08,-1.6734559e-08,-3.0521857e-08,-4.771896e-10,-2.5380375e-08,-8.737746e-09,-3.755159e-08,3.3440049e-09,-4.6693753e-08,-1.598232e-08,-5.370604e-08,-1.13298615e-08,-4.744474e-08
-1.3689067e-08,1.6740621e-08,-9.757587e-09,1.4961941e-08,-1.1149828e-08,1.5423074e-08,-6.90859e-09,1.4678329e-08,-4.6332156e-09,1.2200982e-08,-1.2034671e-09,8.532879e-09,3.9734188e-10,2.256129e-09,-1.6574069e-09,-5.105307e-09,-7.3388566e-09,-1.16738965e-08,-1.4286231e-08,-1.746537e-08,-4.179556e-08,-4.0200206e-08,-3.76426e-08,-2.8925163e-08,-4.5905058e-08,-3.5615965e-08,-2.8691838e-08,-1.9295957e-08,-1.778155e-08,-2.7635558e-08,-1.06072955e-08,-1.7814761e-08,-2.7451097e-10,-2.8785843e-08,-9.836487e-09,-2.546642e-08,-6.950707e-09,-2.300241e-08,-3.3250437e-08,-3.4188925e-08,-2.816223e-08,-1.896112e-08
-9.641077e-09,1.3032616e-08,-1.1541905e-08,1.4695841e-08,-6.923503e-09,1.3932279e-08,-6.9569195e-09,1.16094165e-08,-6.1985452e-09,1.0495336e-08,-6.285985e-09,8.485324e-09,-8.217161e-09,7.0718893e-09,-7.2076585e-09,7.226198e-09,-8.338363e-09,4.2321044e-09,-1.1363483e-08,1.56834e-09,-2.4334671e-08,-1.5438856e-10,-2.8781546e-08,3.3048492e-10,-3.1338306e-08,1.5691913e-09,-1.5046904e-08,6.7509105e-09,-1.7282279e-08,-5.92279e-09,-8.687812e-10,-2.9311925e-10,-1.04641655e-08,-1.3757497e-08,-6.771636e-09,-8.4283895e-09,-1.4596832e-08,-9.034226e-09,-2.9548204e-09,-4.093859e-09,-1.1195038e-08,-8.155563e-09
-3.4059193e-09,-3.1754046e-09,-1.1219254e-10,-4.9947215e-09,-4.4107304e-09,-5.407181e-09,-5.1375584e-09,-2.8658653e-09,-6.1869643e-09,-2.2781244e-09,-8.59269e-09,7.255949e-10,-6.0625998e-09,5.0314997e-09,-6.630617e-09,6.5430505e-09,-2.4059155e-09,1.28329125e-08,2.5900855e-09,1.6269492e-08,2.1987013e-08,2.827085e-08,2.0441004e-08,2.050781e-08,2.2637707e-08,2.6056314e-08,1.2691537e-08,8.953765e-09,8.700236e-09,1.5309375e-08,1.7204194e-09,6.503797e-10,9.926225e-10,5.686865e-09,1.176893e-08,1.5755941e-09,1.3391154e-08,-4.95653e-09,4.1338303e-08,7.483287e-09,4.8278892e-08,-6.4945644e-09
-2.0757171e-10,-2.3593442e-08,-4.8690825e-09,-2.157721e-08,-2.4108522e-09,-2.0300275e-08,-4.507199e-09,-2.1496229e-08,-5.748846e-09,-1.832974e-08,-4.969451e-09,-1.633566e-08,-6.0462586e-09,-1.48522386e-08,-4.1600674e-09,-8.97322e-09,7.1423534e-11,-6.4820056e-09,6.1260366e-09,-2.3241302e-09,2.3684049e-08,5.73475e-09,3.1151128e-08,4.558868e-09,4.3658147e-08,4.7034776e-09,2.4905892e-08,-3.7062347e-09,2.5935945e-08,1.0151052e-08,1.6469365e-08,2.8231664e-09,1.9325414e-08,1.9453038e-08,3.4637694e-08,1.47567345e-08,4.4486093e-08,1.9020346e-08,5.3438928e-08,1.5339172e-08,7.047518e-08,1.4869495e-08
